"TL","pop","maturity"
170.216216216216,"25_perc",0
503.867867867868,"25_perc",1
769.963963963964,"25_perc",1
125.126126126126,"25_perc",0
332.257257257257,"25_perc",0
636.324324324324,"25_perc",1
358.783783783784,"25_perc",0
466.984984984985,"25_perc",1
599.97997997998,"25_perc",1
782.600600600601,"25_perc",1
388.378378378378,"25_perc",1
214.029029029029,"25_perc",0
745.311311311311,"25_perc",1
697.631631631632,"25_perc",1
120.441441441441,"25_perc",0
733.391391391391,"25_perc",1
133.90990990991,"25_perc",0
483.021021021021,"25_perc",1
154.990990990991,"25_perc",0
785.75975975976,"25_perc",1
368.096096096096,"25_perc",0
779.967967967968,"25_perc",1
243.117117117117,"25_perc",0
283.189189189189,"25_perc",0
695.723723723724,"25_perc",1
703.591591591592,"25_perc",1
515.093093093093,"25_perc",1
319.544544544545,"25_perc",0
702.674674674675,"25_perc",1
190.51051051051,"25_perc",0
357.081081081081,"25_perc",0
272.614614614615,"25_perc",1
254.248248248248,"25_perc",0
710.01001001001,"25_perc",1
318.022022022022,"25_perc",0
609.607607607608,"25_perc",1
700.840840840841,"25_perc",1
304.924924924925,"25_perc",0
403.573573573574,"25_perc",0
274.414414414414,"25_perc",0
803.661661661662,"25_perc",1
336.648648648649,"25_perc",1
364.48048048048,"25_perc",1
345.523523523524,"25_perc",0
702.568568568569,"25_perc",1
140.351351351351,"25_perc",0
379.777777777778,"25_perc",1
600.948948948949,"25_perc",1
333.243243243243,"25_perc",0
153.81981981982,"25_perc",0
686.628628628629,"25_perc",1
280.406406406406,"25_perc",0
660.038038038038,"25_perc",1
190.51051051051,"25_perc",0
396.426426426426,"25_perc",1
366.18018018018,"25_perc",0
364.446446446446,"25_perc",1
686.772772772773,"25_perc",1
409.805805805806,"25_perc",1
251.465465465465,"25_perc",0
235.005005005005,"25_perc",0
373.545545545546,"25_perc",0
360.550550550551,"25_perc",0
552.510510510511,"25_perc",1
143.279279279279,"25_perc",0
189.239239239239,"25_perc",0
672.246246246246,"25_perc",1
403.573573573574,"25_perc",1
529.525525525526,"25_perc",1
339.765765765766,"25_perc",0
379.294294294294,"25_perc",1
125.126126126126,"25_perc",0
404.189189189189,"25_perc",1
320.756756756757,"25_perc",0
800.502502502502,"25_perc",1
291.810810810811,"25_perc",0
398.513513513514,"25_perc",1
159.09009009009,"25_perc",0
246.342342342342,"25_perc",0
412.135135135135,"25_perc",1
389.975975975976,"25_perc",1
481.193193193193,"25_perc",1
355.267267267267,"25_perc",1
210.850850850851,"25_perc",0
271.871871871872,"25_perc",0
557.321321321321,"25_perc",1
517.231231231231,"25_perc",1
640.964964964965,"25_perc",1
481.378378378378,"25_perc",1
405.273273273273,"25_perc",1
351.405405405405,"25_perc",0
667.291291291291,"25_perc",1
453.621621621622,"25_perc",1
727.88988988989,"25_perc",1
384.876876876877,"25_perc",1
677.295295295295,"25_perc",1
671.4994994995,"25_perc",1
481.193193193193,"25_perc",1
301.555555555556,"25_perc",0
280.135135135135,"25_perc",0
327.713713713714,"25_perc",0
228.013013013013,"25_perc",0
463.243243243243,"25_perc",1
698.356356356356,"25_perc",1
687.299299299299,"25_perc",1
124.540540540541,"25_perc",0
245.8998998999,"25_perc",0
361.081081081081,"25_perc",1
571.555555555556,"25_perc",1
630.960960960961,"25_perc",1
483.021021021021,"25_perc",1
280.459459459459,"25_perc",0
352.918918918919,"25_perc",1
694.880880880881,"25_perc",1
126.297297297297,"25_perc",0
567.777777777778,"25_perc",1
554.114114114114,"25_perc",1
292.018018018018,"25_perc",1
678.348348348348,"25_perc",1
307.121121121121,"25_perc",0
404.706706706707,"25_perc",1
656.828828828829,"25_perc",1
202.587587587588,"25_perc",0
723.763763763764,"25_perc",1
448.810810810811,"25_perc",1
139.765765765766,"25_perc",0
352.582582582583,"25_perc",1
311.916916916917,"25_perc",0
372.412412412412,"25_perc",1
373.540540540541,"25_perc",1
224.199199199199,"25_perc",0
654.654654654655,"25_perc",1
147.378378378378,"25_perc",0
325.297297297297,"25_perc",0
551.383383383383,"25_perc",1
685.193193193193,"25_perc",1
510.816816816817,"25_perc",1
186.061061061061,"25_perc",0
637.565565565566,"25_perc",1
350.576576576577,"25_perc",0
550.402402402402,"25_perc",1
397.341341341341,"25_perc",1
385.459459459459,"25_perc",1
149.720720720721,"25_perc",0
318.252252252252,"25_perc",0
142.108108108108,"25_perc",0
316.216216216216,"25_perc",0
389.409409409409,"25_perc",0
376.378378378378,"25_perc",1
221.021021021021,"25_perc",0
371.845845845846,"25_perc",1
145.621621621622,"25_perc",0
303.653653653654,"25_perc",0
327.713713713714,"25_perc",0
122.783783783784,"25_perc",0
628.5005005005,"25_perc",1
210.215215215215,"25_perc",0
319.054054054054,"25_perc",0
319.453453453453,"25_perc",0
315.648648648649,"25_perc",0
688.004004004004,"25_perc",1
285,"25_perc",0
536.792792792793,"25_perc",1
695.797797797798,"25_perc",1
751.72972972973,"25_perc",1
268.058058058058,"25_perc",1
145.621621621622,"25_perc",0
122.783783783784,"25_perc",0
130.396396396396,"25_perc",0
585.767767767768,"25_perc",1
162.018018018018,"25_perc",0
160,"25_perc",0
670.124124124124,"25_perc",1
527.387387387387,"25_perc",1
559.993993993994,"25_perc",1
376.134134134134,"25_perc",1
307.135135135135,"25_perc",0
348.148148148148,"25_perc",0
638.49049049049,"25_perc",1
626.222222222222,"25_perc",1
638.858858858859,"25_perc",1
145.036036036036,"25_perc",0
410.432432432432,"25_perc",1
159.675675675676,"25_perc",0
465.329329329329,"25_perc",1
369.013013013013,"25_perc",0
738.892892892893,"25_perc",1
136.252252252252,"25_perc",0
707.307307307307,"25_perc",1
693.047047047047,"25_perc",1
344.41041041041,"25_perc",1
604.106106106106,"25_perc",1
153.81981981982,"25_perc",0
390.735735735736,"25_perc",1
720.47047047047,"25_perc",1
352.540540540541,"25_perc",1
685.60960960961,"25_perc",1
316.783783783784,"25_perc",0
472.864864864865,"25_perc",1
757.68968968969,"25_perc",1
683.877877877878,"25_perc",1
159.09009009009,"25_perc",0
725.735735735736,"25_perc",1
208.308308308308,"25_perc",0
809.037037037037,"25_perc",1
559.945945945946,"25_perc",1
565.339339339339,"25_perc",1
308.103103103103,"25_perc",0
349.135135135135,"25_perc",0
517.231231231231,"25_perc",1
667.831831831832,"25_perc",1
304.924924924925,"25_perc",0
290.26026026026,"25_perc",0
566.724724724725,"25_perc",1
348.616616616617,"25_perc",0
558.39039039039,"25_perc",1
662.33033033033,"25_perc",1
614.638638638639,"25_perc",1
360.486486486486,"25_perc",1
455.225225225225,"25_perc",1
780.154154154154,"25_perc",1
615.691691691692,"25_perc",1
258.700700700701,"25_perc",0
258.523523523524,"25_perc",0
391.109109109109,"25_perc",1
545.561561561562,"25_perc",1
383.743743743744,"25_perc",1
445.621621621622,"25_perc",1
587.785785785786,"25_perc",1
504.936936936937,"25_perc",1
228.648648648649,"25_perc",0
601.475475475475,"25_perc",1
295.783783783784,"25_perc",0
362.214214214214,"25_perc",1
409.81981981982,"25_perc",1
676.522522522523,"25_perc",1
387.162162162162,"25_perc",1
135.081081081081,"25_perc",0
455.75975975976,"25_perc",1
525.783783783784,"25_perc",1
174.900900900901,"25_perc",0
694.880880880881,"25_perc",1
615.567567567567,"25_perc",1
153.234234234234,"25_perc",0
346.08008008008,"25_perc",0
390.567567567568,"25_perc",1
323.594594594595,"25_perc",0
595.683683683684,"25_perc",1
816.830830830831,"25_perc",1
568.546546546547,"25_perc",1
355.945945945946,"25_perc",0
690.296296296296,"25_perc",1
311.916916916917,"25_perc",0
269.831831831832,"25_perc",1
274.840840840841,"25_perc",0
383.177177177177,"25_perc",1
397.907907907908,"25_perc",1
407.53953953954,"25_perc",1
339.957957957958,"25_perc",1
623.58958958959,"25_perc",1
146.792792792793,"25_perc",0
733.633633633634,"25_perc",1
142.108108108108,"25_perc",0
715.96996996997,"25_perc",1
303.72972972973,"25_perc",1
280.770770770771,"25_perc",0
519.369369369369,"25_perc",1
217.063063063063,"25_perc",0
272.058058058058,"25_perc",0
346.297297297297,"25_perc",0
606.740740740741,"25_perc",1
194.324324324324,"25_perc",0
252.578578578579,"25_perc",0
398.998998998999,"25_perc",1
639.385385385385,"25_perc",1
479.279279279279,"25_perc",1
357.681681681682,"25_perc",0
645.825825825826,"25_perc",1
140.351351351351,"25_perc",0
369.165165165165,"25_perc",1
365.027027027027,"25_perc",1
673.333333333333,"25_perc",1
481.427427427427,"25_perc",1
254.70970970971,"25_perc",0
637.279279279279,"25_perc",1
321.891891891892,"25_perc",1
360.514514514515,"25_perc",1
369,"25_perc",1
358.248248248248,"25_perc",1
689.379379379379,"25_perc",1
208.943943943944,"25_perc",0
187.783783783784,"25_perc",0
326.600600600601,"25_perc",1
604.564564564565,"25_perc",1
388.276276276276,"25_perc",1
334.945945945946,"25_perc",0
140.936936936937,"25_perc",0
323.594594594595,"25_perc",1
357.047047047047,"25_perc",0
374,"25_perc",1
698.972972972973,"25_perc",1
369.013013013013,"25_perc",1
218.478478478478,"25_perc",0
258.144144144144,"25_perc",0
377.511511511512,"25_perc",0
723.103103103103,"25_perc",1
626.570570570571,"25_perc",1
562.132132132132,"25_perc",1
406.459459459459,"25_perc",0
251.531531531532,"25_perc",0
154.990990990991,"25_perc",0
142.108108108108,"25_perc",0
351.961961961962,"25_perc",0
288.754754754755,"25_perc",1
135.081081081081,"25_perc",0
574.096096096096,"25_perc",1
132.153153153153,"25_perc",0
275.685685685686,"25_perc",0
503.333333333333,"25_perc",1
654.994994994995,"25_perc",1
376.378378378378,"25_perc",1
252.022022022022,"25_perc",0
697.631631631632,"25_perc",1
396.208208208208,"25_perc",1
372.412412412412,"25_perc",0
237.551551551552,"25_perc",0
432.774774774775,"25_perc",1
280.891891891892,"25_perc",0
366.162162162162,"25_perc",0
559.87987987988,"25_perc",1
243.268268268268,"25_perc",0
376.378378378378,"25_perc",1
712.302302302302,"25_perc",1
388.864864864865,"25_perc",0
312.810810810811,"25_perc",0
720.554554554555,"25_perc",1
253.135135135135,"25_perc",0
495.84984984985,"25_perc",1
116.927927927928,"25_perc",0
378.078078078078,"25_perc",1
509.213213213213,"25_perc",1
270.944944944945,"25_perc",0
597.905905905906,"25_perc",1
653.003003003003,"25_perc",1
647.657657657658,"25_perc",1
580.306306306306,"25_perc",1
566.942942942943,"25_perc",1
387.162162162162,"25_perc",1
374.675675675676,"25_perc",1
547.165165165165,"25_perc",1
139.18018018018,"25_perc",0
163.189189189189,"25_perc",0
789.323323323323,"25_perc",1
507.60960960961,"25_perc",1
582.978978978979,"25_perc",1
386.576576576577,"25_perc",1
295.783783783784,"25_perc",0
512.783783783784,"25_perc",1
285.415415415415,"25_perc",0
467.51951951952,"25_perc",1
692.662662662663,"25_perc",1
441.081081081081,"25_perc",1
691.671671671672,"25_perc",1
124.540540540541,"25_perc",0
702.568568568569,"25_perc",1
344.594594594595,"25_perc",0
754.480480480481,"25_perc",1
401.771771771772,"25_perc",1
239.454454454454,"25_perc",0
733.183183183183,"25_perc",1
267.605605605606,"25_perc",0
253.438438438438,"25_perc",0
241.996996996997,"25_perc",0
318.486486486486,"25_perc",0
517.765765765766,"25_perc",1
424.054054054054,"25_perc",1
541.81981981982,"25_perc",1
368.446446446446,"25_perc",0
370.146146146146,"25_perc",1
547.6996996997,"25_perc",1
689.885885885886,"25_perc",1
364.039039039039,"25_perc",1
394.508508508508,"25_perc",1
298.772772772773,"25_perc",0
540.216216216216,"25_perc",1
384.31031031031,"25_perc",1
442.783783783784,"25_perc",1
366.387387387387,"25_perc",1
279.293293293293,"25_perc",0
282.076076076076,"25_perc",0
152.063063063063,"25_perc",0
130.981981981982,"25_perc",0
235.801801801802,"25_perc",0
367.313313313313,"25_perc",1
233.098098098098,"25_perc",0
233.099099099099,"25_perc",0
554.648648648649,"25_perc",1
302.668668668669,"25_perc",0
322.087087087087,"25_perc",1
146.207207207207,"25_perc",0
679.927927927928,"25_perc",1
541.451451451451,"25_perc",1
500.126126126126,"25_perc",1
388.378378378378,"25_perc",0
381.486486486486,"25_perc",1
268.693693693694,"25_perc",1
294.876876876877,"25_perc",0
214.029029029029,"25_perc",0
275.685685685686,"25_perc",0
387.143143143143,"25_perc",1
518.837837837838,"25_perc",1
206.401401401401,"25_perc",0
681.585585585586,"25_perc",1
434.27027027027,"25_perc",1
278.18018018018,"25_perc",0
256.474474474475,"25_perc",0
234.768768768769,"25_perc",0
721.523523523524,"25_perc",1
363.324324324324,"25_perc",0
279.4994994995,"25_perc",0
471.261261261261,"25_perc",1
280.962962962963,"25_perc",0
790.698698698699,"25_perc",1
627.029029029029,"25_perc",1
380.03003003003,"25_perc",0
605.481481481482,"25_perc",1
310.540540540541,"25_perc",0
278.756756756757,"25_perc",0
624.278278278278,"25_perc",1
322.704704704705,"25_perc",1
340.054054054054,"25_perc",0
286.528528528529,"25_perc",0
358.324324324324,"25_perc",0
286.528528528529,"25_perc",0
387.143143143143,"25_perc",1
312.810810810811,"25_perc",0
182.247247247247,"25_perc",0
247.082082082082,"25_perc",0
394.540540540541,"25_perc",1
254.70970970971,"25_perc",0
143.279279279279,"25_perc",0
594.478478478478,"25_perc",1
396.456456456456,"25_perc",1
304.894894894895,"25_perc",1
695.231231231231,"25_perc",1
471.207207207207,"25_perc",1
468.728728728729,"25_perc",1
313.378378378378,"25_perc",1
342.184184184184,"25_perc",1
389.975975975976,"25_perc",0
364.459459459459,"25_perc",1
516.696696696697,"25_perc",1
423.96996996997,"25_perc",1
355.415415415415,"25_perc",1
344.594594594595,"25_perc",1
689.405405405405,"25_perc",1
126.297297297297,"25_perc",0
411.567567567568,"25_perc",1
309.972972972973,"25_perc",0
143.864864864865,"25_perc",0
693.047047047047,"25_perc",1
696.714714714715,"25_perc",1
354.984984984985,"25_perc",1
202.587587587588,"25_perc",0
417.737737737738,"25_perc",1
672.874874874875,"25_perc",1
252.167167167167,"25_perc",0
281.195195195195,"25_perc",0
342.740740740741,"25_perc",1
683.877877877878,"25_perc",1
459.663663663664,"25_perc",1
454.156156156156,"25_perc",1
406.744744744745,"25_perc",1
226.106106106106,"25_perc",0
410.938938938939,"25_perc",1
414.338338338338,"25_perc",1
660.245245245245,"25_perc",1
672.246246246246,"25_perc",1
671.503503503503,"25_perc",1
559.353353353353,"25_perc",1
669.207207207207,"25_perc",1
589.435435435435,"25_perc",1
700.042042042042,"25_perc",1
384.31031031031,"25_perc",1
386.576576576577,"25_perc",1
656.37037037037,"25_perc",1
516.162162162162,"25_perc",1
772.818818818819,"25_perc",1
669.923923923924,"25_perc",1
234.369369369369,"25_perc",0
304.289289289289,"25_perc",0
519.71971971972,"25_perc",1
325.297297297297,"25_perc",0
357.648648648649,"25_perc",1
786.286286286286,"25_perc",1
306.196196196196,"25_perc",0
210.215215215215,"25_perc",0
564.618618618619,"25_perc",1
540.924924924925,"25_perc",1
341.756756756757,"25_perc",1
268.718718718719,"25_perc",1
837.885885885886,"25_perc",1
404.189189189189,"25_perc",0
807.873873873874,"25_perc",1
409.864864864865,"25_perc",1
695.723723723724,"25_perc",1
348.05005005005,"25_perc",1
723.305305305305,"25_perc",1
271.501501501501,"25_perc",0
653.601601601602,"25_perc",1
194.324324324324,"25_perc",0
578.834834834835,"25_perc",1
248.353353353353,"25_perc",0
432.567567567568,"25_perc",1
322.459459459459,"25_perc",0
485.693693693694,"25_perc",1
354.428428428428,"25_perc",0
725.209209209209,"25_perc",1
423.403403403403,"25_perc",1
541.81981981982,"25_perc",1
392.830830830831,"25_perc",1
671.4994994995,"25_perc",1
646.756756756757,"25_perc",1
702.197197197197,"25_perc",1
481.75975975976,"25_perc",1
344.135135135135,"25_perc",0
359.918918918919,"25_perc",0
151.477477477477,"25_perc",0
355.261261261261,"25_perc",0
124.540540540541,"25_perc",0
638.948948948949,"25_perc",1
507.60960960961,"25_perc",1
374.112112112112,"25_perc",0
328.702702702703,"25_perc",1
431.335335335335,"25_perc",1
287.641641641642,"25_perc",0
717.345345345345,"25_perc",1
452.864864864865,"25_perc",1
336.062062062062,"25_perc",0
290.940940940941,"25_perc",1
374.678678678679,"25_perc",1
317.002002002002,"25_perc",0
350.837837837838,"25_perc",1
379.473473473473,"25_perc",1
624.642642642643,"25_perc",1
695.797797797798,"25_perc",1
586.206206206206,"25_perc",1
144.45045045045,"25_perc",0
259.813813813814,"25_perc",0
274.284284284284,"25_perc",0
529.917917917918,"25_perc",1
717.803803803804,"25_perc",1
491.801801801802,"25_perc",1
587.255255255255,"25_perc",1
402.44044044044,"25_perc",0
143.864864864865,"25_perc",0
616.654654654655,"25_perc",1
148.54954954955,"25_perc",0
139.18018018018,"25_perc",0
338.351351351351,"25_perc",1
324.162162162162,"25_perc",0
522.042042042042,"25_perc",1
627.801801801802,"25_perc",1
342.324324324324,"25_perc",0
325.265265265265,"25_perc",0
694.422422422422,"25_perc",1
478.453453453453,"25_perc",1
175.255255255255,"25_perc",0
662.788788788789,"25_perc",1
383.369369369369,"25_perc",1
175.255255255255,"25_perc",0
147.378378378378,"25_perc",0
612.912912912913,"25_perc",1
123.954954954955,"25_perc",0
135.081081081081,"25_perc",0
323.594594594595,"25_perc",0
538.078078078078,"25_perc",1
302.668668668669,"25_perc",0
391.135135135135,"25_perc",1
267.422422422422,"25_perc",1
628.854854854855,"25_perc",1
317.002002002002,"25_perc",0
444.366366366366,"25_perc",1
644.908908908909,"25_perc",1
146.207207207207,"25_perc",0
309.903903903904,"25_perc",1
129.225225225225,"25_perc",0
580.342342342342,"25_perc",1
399.607607607608,"25_perc",0
140.351351351351,"25_perc",0
311.675675675676,"25_perc",1
136.837837837838,"25_perc",0
564.22022022022,"25_perc",1
249.795795795796,"25_perc",0
509.213213213213,"25_perc",1
621.985985985986,"25_perc",1
319.365365365365,"25_perc",0
139.18018018018,"25_perc",0
477.675675675676,"25_perc",1
657.745745745746,"25_perc",1
243.268268268268,"25_perc",0
473.933933933934,"25_perc",1
651.785785785786,"25_perc",1
383.925925925926,"25_perc",1
250.908908908909,"25_perc",1
368.432432432432,"25_perc",1
400.066066066066,"25_perc",1
257.587587587588,"25_perc",0
393.941941941942,"25_perc",1
623.361361361361,"25_perc",1
214.664664664665,"25_perc",0
274.414414414414,"25_perc",0
444.534534534535,"25_perc",1
580.940940940941,"25_perc",1
288.972972972973,"25_perc",0
661.4994994995,"25_perc",1
678.348348348348,"25_perc",1
384.891891891892,"25_perc",1
407.594594594595,"25_perc",1
370.712712712713,"25_perc",0
467.51951951952,"25_perc",1
147.963963963964,"25_perc",0
255.345345345345,"25_perc",0
293.207207207207,"25_perc",0
222.927927927928,"25_perc",0
134.495495495496,"25_perc",0
517.757757757758,"25_perc",1
370.702702702703,"25_perc",0
360.550550550551,"25_perc",0
